"Format","AIM CSV File"
"Venue","Migliarino"
"Vehicle","26"
"User","Max-Samu"
"Data Source","AIM Data Logger"
"Comment","Migliaro"
"Date","03/19/16"
"Time","16:35:15"
"Sample Rate","10"
"Duration","234.757"
"Segment","Session"
"Beacon Markers","58.421, 117.550, 176.084, 234.757"
"Segment Times","0:58.421","0:59.129","0:58.534","0:58.673"

"Time","Distance","RPM","GPS_Speed","GPS_LatAcc","GPS_LonAcc",
"Time","Distance","RPM","GPS_Speed","GPS_LatAcc","GPS_LonAcc",
"sec","km","rpm","km/h","g","g",
"","","1","2","3","4",

8.300,0.220,9315.369141,41.712002,-1.930514,-0.209424
8.400,0.221,9528.896484,41.014000,-1.884231,-0.179674
8.500,0.222,8972.013672,40.412003,-1.814585,-0.114756
8.600,0.223,9156.944336,40.007999,-1.719496,0.011472
8.700,0.225,9388.197266,40.195999,-1.634516,0.153302
8.800,0.226,10057.062500,41.278000,-1.579731,0.259199
8.900,0.227,10446.284180,42.279999,-1.554289,0.303774
9.000,0.228,10639.175781,43.279999,-1.536304,0.335869
9.100,0.229,10464.563477,44.574001,-1.491603,0.389596
9.200,0.231,10506.316406,45.972000,-1.429489,0.478744
9.300,0.232,11211.835938,47.862003,-1.357663,0.595463
9.400,0.233,11735.432617,50.153999,-1.233805,0.719601
9.500,0.235,12362.135742,52.846001,-0.949623,0.816398
9.600,0.236,12519.816406,55.742001,-0.400493,0.798336
9.700,0.238,12508.175781,58.152000,0.222056,0.664269
9.800,0.240,11866.270508,59.278000,0.545574,0.549117
9.900,0.241,11415.381836,60.378002,0.760530,0.421908
10.000,0.243,10851.259766,61.086002,0.942167,0.289447
10.100,0.245,10293.366211,61.492001,1.113798,0.140020
10.200,0.246,10322.227539,61.598003,1.327709,-0.043478
10.300,0.248,10513.074219,59.835999,1.633050,-0.185193
10.400,0.250,10335.479492,58.624001,1.750993,-0.274826
10.500,0.251,9830.114258,58.012001,1.766391,-0.255987
10.600,0.253,10534.191406,57.706001,1.757290,-0.202477
10.700,0.255,10319.822266,57.307999,1.736488,-0.127694
10.800,0.256,10533.397461,57.202000,1.711709,-0.048118
10.900,0.258,10722.416992,57.984001,1.681856,0.016558
11.000,0.259,10960.572266,58.784000,1.605059,0.292034
11.100,0.261,11265.446289,61.739998,1.508568,0.423794
11.200,0.263,11454.681641,63.172001,1.434180,0.390768
11.300,0.265,11835.172852,64.768005,1.398974,0.257007
11.400,0.267,11067.215820,64.996002,1.418272,0.064421
11.500,0.268,11255.321289,64.902000,1.415558,0.009955
11.600,0.270,11790.172852,64.605995,1.365528,0.134462
11.700,0.272,11996.677734,65.482002,1.298927,0.344384
11.800,0.274,12700.561523,67.362000,1.246374,0.536613
11.900,0.276,12979.869141,69.458000,1.210352,0.633512
12.000,0.278,13216.605469,71.754005,1.145307,0.654773
12.100,0.280,13383.376953,74.152008,1.039065,0.622690
12.200,0.282,13444.155273,76.160004,0.915132,0.571436
12.300,0.284,13937.181641,77.963997,0.808342,0.529182
12.400,0.286,14128.317383,79.862000,0.728141,0.510852
12.500,0.289,12958.944336,81.664001,0.659718,0.502376
12.600,0.291,12074.939453,83.463997,0.620880,0.487845
12.700,0.293,12096.995117,85.068001,0.630108,0.475685
12.800,0.296,12360.693359,86.766006,0.682152,0.475443
12.900,0.298,12823.150391,88.466003,0.764405,0.481689
13.000,0.301,12993.505859,90.166008,0.864120,0.481191
13.100,0.303,13141.301758,91.866005,0.990412,0.460568
13.200,0.306,13487.350586,93.468002,1.132854,0.427045
13.300,0.308,13761.199219,94.970001,1.267495,0.385772
13.400,0.311,13928.571289,96.176003,1.358249,0.341847
13.500,0.314,14170.239258,97.375999,1.403142,0.303493
13.600,0.317,12201.208984,98.380005,1.424008,0.273998
13.700,0.319,12337.074219,99.184006,1.455020,0.258422
13.800,0.322,12542.689453,100.180008,1.510608,0.241252
13.900,0.325,12705.179688,100.984001,1.568566,0.162211
14.000,0.328,12800.638672,101.294006,1.581593,-0.016774
14.100,0.331,12061.928711,101.005997,1.540613,-0.299580
14.200,0.333,11496.843750,99.431999,1.480437,-0.594456
14.300,0.336,12184.205078,96.362000,1.453618,-0.795850
14.400,0.339,11804.626953,93.458000,1.478079,-0.826072
14.500,0.341,12332.409180,90.754005,1.487333,-0.757904
14.600,0.344,11882.433594,88.348000,1.476269,-0.672809
14.700,0.346,12475.105469,86.143997,1.449807,-0.608018
14.800,0.348,13942.857422,83.748001,1.407425,-0.558639
14.900,0.351,13609.988281,82.033997,1.282905,-0.543292
15.000,0.353,13683.777344,80.236008,1.041169,-0.589217
15.100,0.355,12758.188477,78.043999,0.788330,-0.663861
15.200,0.357,13450.720703,75.256004,0.625876,-0.730321
15.300,0.359,14869.841797,72.652000,0.605801,-0.794104
15.400,0.361,14212.785156,69.954002,0.755355,-0.871577
15.500,0.363,13573.045898,66.764008,0.980763,-0.927470
15.600,0.365,12870.219727,63.368000,1.237630,-0.872992
15.700,0.366,12040.931641,60.262001,1.448889,-0.695727
15.800,0.368,12280.626953,58.436001,1.578635,-0.481026
15.900,0.370,12072.318359,57.321999,1.632413,-0.342433
16.000,0.371,11902.853516,56.222000,1.659066,-0.304092
16.100,0.373,11887.099609,54.827999,1.700810,-0.318355
16.200,0.374,11567.049805,53.820000,1.769730,-0.314914
16.300,0.376,11451.700195,52.820000,1.828581,-0.286731
16.400,0.377,11669.266602,51.820000,1.835375,-0.276164
16.500,0.379,10829.565430,50.820000,1.821748,-0.298445
16.600,0.380,10407.465820,49.820000,1.835834,-0.324512
16.700,0.381,10831.128906,48.329998,1.899209,-0.293806
16.800,0.383,10770.759766,47.614002,1.961080,-0.203854
16.900,0.384,10594.271484,47.208000,1.952948,-0.108969
17.000,0.385,10341.228516,46.906002,1.889674,-0.038367
17.100,0.387,10008.647461,46.801998,1.797823,-0.000115
17.200,0.388,10856.455078,46.702000,1.710408,0.013754
17.300,0.389,10706.855469,47.092003,1.655573,-0.005341
17.400,0.390,10863.646484,46.904003,1.646370,-0.027596
17.500,0.392,10347.746094,46.801998,1.639959,0.015678
17.600,0.393,10712.267578,46.898003,1.584869,0.147732
17.700,0.394,10729.295898,47.684002,1.465702,0.320918
17.800,0.396,10991.333984,49.170002,1.337753,0.477419
17.900,0.397,11479.550781,50.964001,1.273983,0.592965
18.000,0.399,12042.855469,53.253998,1.255870,0.687072
18.100,0.400,13055.078125,55.945999,1.234290,0.751404
18.200,0.402,13275.074219,58.646000,1.150164,0.779535
18.300,0.404,13544.857422,61.346001,1.002929,0.773213
18.400,0.405,13741.188477,63.948002,0.826327,0.723106
18.500,0.407,14094.573242,66.254005,0.646653,0.597796
18.600,0.409,14410.991211,68.162003,0.458809,0.329190
18.700,0.411,14589.644531,69.082001,0.217710,-0.090334
18.800,0.413,13909.883789,67.826004,-0.097548,-0.565343
18.900,0.415,13018.279297,64.860001,-0.450523,-0.912136
19.000,0.416,12090.212891,61.174004,-0.774882,-1.078286
19.100,0.418,11508.268555,57.082001,-1.014324,-1.085284
19.200,0.419,11030.778320,53.668003,-1.171475,-1.021653
19.300,0.421,10580.057617,50.071999,-1.287634,-0.929790
19.400,0.422,9904.192383,46.962002,-1.395494,-0.801777
19.500,0.423,9329.631836,44.351997,-1.505700,-0.647430
19.600,0.425,9512.710938,42.438000,-1.609711,-0.499431
19.700,0.426,9224.431641,41.028000,-1.696107,-0.378429
19.800,0.427,8941.636719,39.823997,-1.760285,-0.266095
19.900,0.428,8679.791016,39.015999,-1.790290,-0.151428
20.000,0.429,9016.916992,38.706001,-1.794624,-0.055447
20.100,0.430,8938.029297,38.896000,-1.794076,0.017042
20.200,0.431,9387.763672,39.096001,-1.763459,0.091558
20.300,0.432,9278.739258,39.198002,-1.662902,0.181739
20.400,0.433,9565.550781,40.082001,-1.488480,0.267242
20.500,0.435,9307.985352,41.276001,-1.332565,0.330159
20.600,0.436,11396.549805,42.279999,-1.275117,0.392616
20.700,0.437,9995.828125,43.770000,-1.303988,0.469439
20.800,0.438,12445.762695,46.054001,-1.336453,0.549678
20.900,0.440,11455.378906,47.864002,-1.287137,0.621237
21.000,0.441,13211.001953,50.056004,-1.144338,0.706358
21.100,0.442,12535.882813,52.844002,-0.880372,0.799254
21.200,0.444,13605.417969,55.546001,-0.509667,0.855453
21.300,0.446,12424.597656,58.834000,-0.091864,0.839074
21.400,0.447,13384.002930,61.742001,0.298127,0.736286
21.500,0.449,13767.379883,64.054001,0.611957,0.612404
21.600,0.451,14224.474609,65.961998,0.848047,0.531221
21.700,0.453,14152.489258,67.666008,1.027619,0.527117
21.800,0.455,12615.203125,69.561996,1.153605,0.572035
21.900,0.457,13209.269531,71.854004,1.202322,0.605431
22.000,0.459,13226.923828,74.056000,1.193897,0.582360
22.100,0.461,13561.548828,75.863998,1.163101,0.501930
22.200,0.463,14043.945313,77.566002,1.170596,0.404738
22.300,0.465,14321.232422,78.776001,1.215731,0.344702
22.400,0.468,13725.506836,79.877998,1.232263,0.362879
22.500,0.470,11727.447266,81.272003,1.166377,0.422609
22.600,0.472,11907.471680,83.063995,1.017626,0.473786
22.700,0.474,12161.427734,84.668007,0.874713,0.500413
22.800,0.477,12362.473633,86.463997,0.788164,0.522171
22.900,0.479,12585.933594,88.166008,0.735866,0.528850
23.000,0.482,12875.966797,90.061996,0.648017,0.451530
23.100,0.484,13141.734375,91.570000,0.486354,0.195747
23.200,0.487,13039.299805,91.894005,0.303213,-0.219162
23.300,0.489,13346.626953,90.136002,0.155265,-0.667226
23.400,0.492,14124.252930,86.768005,0.054262,-0.983491
23.500,0.494,13663.141602,82.878006,-0.060788,-1.125919
23.600,0.496,12707.849609,78.880005,-0.246720,-1.129947
23.700,0.498,12135.621094,75.075996,-0.496551,-1.073761
23.800,0.500,11565.366211,71.374001,-0.758898,-0.993293
23.900,0.502,11262.849609,68.066002,-0.979004,-0.894865
24.000,0.504,11045.208984,65.157997,-1.155147,-0.783588
24.100,0.506,10818.742188,62.551998,-1.317295,-0.658316
24.200,0.508,10865.521484,60.442001,-1.486045,-0.520272
24.300,0.509,10469.012695,58.832001,-1.654311,-0.384471
24.400,0.511,10656.348633,57.820000,-1.791335,-0.298687
24.500,0.512,10349.140625,57.309998,-1.845903,-0.285750
24.600,0.514,10212.915039,56.809998,-1.863200,-0.294264
24.700,0.516,9708.151367,56.408001,-1.863531,-0.309433
24.800,0.517,9382.303711,55.910000,-1.856661,-0.329100
24.900,0.519,9575.412109,55.214001,-1.838408,-0.375090
25.000,0.520,9401.064453,52.554001,-1.805560,-0.259224
25.100,0.522,9439.498047,50.540001,-1.790532,-0.149414
25.200,0.523,9178.301758,50.206001,-1.773376,-0.081641
25.300,0.524,9282.298828,50.102001,-1.721816,0.038367
25.400,0.526,9463.573242,50.492001,-1.642074,0.171950
25.500,0.527,9527.814453,51.382000,-1.572389,0.280805
25.600,0.529,10007.011719,52.576004,-1.530403,0.352299
25.700,0.530,10211.784180,53.874001,-1.539567,0.401182
25.800,0.532,10480.172852,55.370003,-1.569751,0.450243
25.900,0.533,11086.721680,57.066002,-1.570363,0.498068
26.000,0.535,10970.842773,58.864002,-1.524769,0.529003
26.100,0.537,11573.590820,60.860001,-1.444517,0.530240
26.200,0.538,11479.310547,62.664001,-1.367949,0.522133
26.300,0.540,12096.513672,64.366005,-1.304587,0.535083
26.400,0.542,12223.481445,66.360001,-1.227751,0.578447
26.500,0.544,12428.589844,68.556000,-1.116908,0.624920
26.600,0.546,12754.028320,70.854004,-0.984141,0.655206
26.700,0.548,12998.701172,73.056000,-0.885917,0.659553
26.800,0.550,13637.431641,75.354004,-0.848365,0.636520
26.900,0.552,13739.335938,77.654007,-0.854509,0.579836
27.000,0.554,14152.055664,79.660004,-0.855274,0.505614
27.100,0.557,14316.975586,81.268005,-0.832802,0.452907
27.200,0.559,14159.439453,82.672005,-0.797992,0.446865
27.300,0.561,11992.613281,84.268005,-0.776055,0.475494
27.400,0.564,12345.300781,86.063995,-0.783741,0.507309
27.500,0.566,12621.264648,87.961998,-0.800146,0.509820
27.600,0.569,12852.252930,89.666008,-0.801726,0.487998
27.700,0.571,13027.996094,91.463997,-0.771772,0.455699
27.800,0.574,13233.537109,92.872002,-0.715573,0.432564
27.900,0.576,14423.474609,94.370003,-0.635742,0.430231
28.000,0.579,13613.980469,95.968002,-0.524211,0.426445
28.100,0.582,13847.542969,97.470001,-0.365823,0.407632
28.200,0.585,14110.904297,98.872002,-0.158400,0.374771
28.300,0.587,13879.025391,99.977997,0.069366,0.349125
28.400,0.590,12209.891602,101.274002,0.243814,0.349240
28.500,0.593,12366.296875,102.084000,0.288503,0.356123
28.600,0.596,14238.255859,102.688004,0.279351,0.361260
28.700,0.599,12664.220703,103.386002,0.245420,0.365110
28.800,0.602,12817.499023,104.085999,0.203510,0.367060
28.900,0.605,13370.149414,104.688004,0.156450,0.368972
29.000,0.608,13824.092773,107.738007,0.071189,0.374631
29.100,0.611,13339.748047,110.445999,0.020751,0.381616
29.200,0.614,13485.956055,111.774002,0.031000,0.386753
29.300,0.617,13658.884766,113.172005,0.065581,0.384981
29.400,0.620,13793.547852,114.473999,0.076899,0.369953
29.500,0.623,13911.278320,115.284004,0.067748,0.364026
29.600,0.626,14089.523438,115.888000,0.056314,0.360164
29.700,0.630,14167.640625,116.487999,0.042968,0.351968
29.800,0.633,14244.099609,117.087997,0.030209,0.337437
29.900,0.636,14322.026367,117.589996,0.014964,0.294048
30.000,0.640,14350.647461,119.658005,-0.015946,0.143270
30.100,0.643,14421.092773,120.680008,-0.045301,-0.099626
30.200,0.646,14441.248047,120.014000,-0.058379,-0.349355
30.300,0.650,14376.213867,118.334000,-0.053012,-0.696619
30.400,0.653,13818.416016,114.673996,-0.037283,-1.067107
30.500,0.656,13916.233398,111.954002,-0.060698,-1.199441
30.600,0.659,12924.887695,109.744003,-0.115521,-1.233844
30.700,0.662,13215.378906,107.348000,-0.199699,-1.226374
30.800,0.665,12042.302734,105.242004,-0.305073,-1.203724
30.900,0.668,12386.620117,103.240005,-0.459586,-1.167664
31.000,0.670,12324.134766,94.183998,-0.815582,-1.032029
31.100,0.673,12089.250000,87.237999,-1.167549,-0.820667
31.200,0.675,11744.259766,84.650002,-1.368829,-0.653396
31.300,0.677,11430.125977,82.933998,-1.481469,-0.515785
31.400,0.680,10935.535156,81.136002,-1.506172,-0.462454
31.500,0.682,10595.762695,79.531998,-1.536610,-0.425196
31.600,0.684,10748.007813,78.029999,-1.601553,-0.346385
31.700,0.686,11084.413086,76.922005,-1.687809,-0.202388
31.800,0.688,11363.022461,76.605995,-1.753874,-0.016481
31.900,0.691,11410.957031,76.991997,-1.728954,0.166507
32.000,0.693,11977.749023,77.784004,-1.614121,0.307572
32.100,0.695,11573.254883,78.975998,-1.461266,0.384701
32.200,0.697,12270.068359,80.372002,-1.322037,0.393088
32.300,0.699,12074.916016,82.066002,-1.175605,0.317030
32.400,0.702,11981.500977,82.786003,-0.923468,0.109989
32.500,0.704,11715.277344,82.702003,-0.523025,-0.189004
32.600,0.706,13513.686523,81.426003,-0.018418,-0.501063
32.700,0.708,13092.693359,78.852005,0.446406,-0.729658
32.800,0.711,12873.682617,76.252007,0.801076,-0.868479
32.900,0.713,12320.888672,72.966003,1.044215,-0.930555
33.000,0.715,11682.928711,69.666000,1.228287,-0.925520
33.100,0.716,10969.615234,66.366005,1.371850,-0.851068
33.200,0.718,10521.613281,63.654003,1.474637,-0.737752
33.300,0.720,10439.935547,61.248001,1.574111,-0.620548
33.400,0.722,10728.380859,59.337997,1.716004,-0.493288
33.500,0.723,10213.011719,58.222000,1.799430,-0.408294
33.600,0.725,9713.827148,57.514000,1.845419,-0.344154
33.700,0.726,9936.565430,56.813999,1.871307,-0.286668
33.800,0.728,10337.115234,56.309998,1.880561,-0.238677
33.900,0.729,10419.563477,56.153000,1.869497,-0.217735
34.000,0.731,10681.048828,56.002998,1.848032,-0.103654
34.100,0.733,10270.229492,55.804001,1.825114,0.036073
34.200,0.734,10678.859375,55.898003,1.805293,0.133812
34.300,0.736,11662.605469,56.096001,1.791157,0.123883
34.400,0.737,10812.152344,56.295998,1.773389,0.116770
34.500,0.739,12585.909180,58.259998,1.743052,0.309000
34.600,0.741,11821.993164,60.554001,1.680607,0.444087
34.700,0.742,12231.875000,62.462002,1.583160,0.486112
34.800,0.744,12324.543945,64.166008,1.478142,0.512522
34.900,0.746,12769.011719,65.963997,1.434193,0.519915
35.000,0.748,12731.731445,67.862000,1.411479,0.543789
35.100,0.750,12966.977539,69.762001,1.346076,0.597363
35.200,0.752,13153.928711,71.858002,1.148009,0.635296
35.300,0.754,13197.581055,74.252007,0.769249,0.572341
35.400,0.756,13535.886719,76.063995,0.212598,0.301849
35.500,0.758,13492.304688,76.589996,-0.371967,-0.103998
35.600,0.760,12495.573242,75.522003,-0.850226,-0.498781
35.700,0.762,12049.782227,72.854004,-1.168913,-0.729645
35.800,0.764,11825.457031,69.762001,-1.350104,-0.782912
35.900,0.766,11536.913086,67.348000,-1.420503,-0.715203
36.000,0.768,11221.792969,65.143997,-1.447474,-0.642600
36.100,0.770,10912.590820,63.042000,-1.470482,-0.596177
36.200,0.771,10565.506836,60.843998,-1.523405,-0.530303
36.300,0.773,10755.390625,59.035999,-1.601298,-0.402813
36.400,0.775,10348.275391,58.020000,-1.669696,-0.219111
36.500,0.776,10461.869141,57.608002,-1.706661,-0.057397
36.600,0.778,10574.958984,57.795998,-1.719879,0.018279
36.700,0.779,10816.024414,57.898003,-1.733250,0.024129
36.800,0.781,11299.310547,57.965332,-1.739763,0.019222
36.900,0.783,11054.781250,58.032001,-1.715532,0.042229
37.000,0.784,11866.271484,58.098667,-1.672564,0.092667
37.100,0.786,11503.987305,58.590004,-1.643591,0.165513
37.200,0.788,12617.801758,59.188000,-1.645516,0.266286
37.300,0.789,11901.554688,60.473999,-1.663055,0.377614
37.400,0.791,12484.965820,61.970001,-1.657791,0.462913
37.500,0.793,12037.035156,63.764000,-1.621451,0.515824
37.600,0.795,12333.587891,65.662003,-1.564499,0.540603
37.700,0.796,12833.685547,67.463997,-1.494024,0.549831
37.800,0.798,13054.693359,69.557999,-1.430776,0.541890
37.900,0.800,13896.775391,71.363998,-1.402658,0.516741
38.000,0.802,13614.293945,73.066002,-1.388369,0.486876
38.100,0.804,14031.510742,74.766006,-1.363730,0.460045
38.200,0.807,14119.154297,76.466003,-1.291407,0.440772
38.300,0.809,14133.848633,77.774002,-1.173770,0.432271
38.400,0.811,13980.137695,79.368004,-1.038364,0.445846
38.500,0.813,11735.577148,80.968002,-0.915730,0.469860
38.600,0.815,12478.062500,82.666008,-0.820221,0.497826
38.700,0.818,12022.243164,84.561996,-0.728383,0.518373
38.800,0.820,12591.081055,86.266006,-0.620370,0.531272
38.900,0.823,12560.174805,88.260002,-0.502656,0.535899
39.000,0.825,12780.581055,90.162003,-0.405987,0.530367
39.100,0.828,13045.480469,91.963997,-0.355345,0.518386
39.200,0.830,13802.615234,93.862000,-0.351853,0.516894
39.300,0.833,13525.135742,95.566002,-0.365543,0.522490
39.400,0.836,13810.310547,97.266006,-0.357704,0.465768
39.500,0.839,14003.634766,98.868004,-0.322562,0.256000
39.600,0.841,14161.244141,99.487999,-0.277503,-0.166723
39.700,0.844,13797.443359,98.127998,-0.247867,-0.691163
39.800,0.847,12666.240234,94.180000,-0.244158,-1.140145
39.900,0.849,12848.837891,89.396004,-0.278446,-1.338339
40.000,0.851,12001.631836,84.596001,-0.357844,-1.339703
40.100,0.854,12074.627930,80.580002,-0.504351,-1.264078
40.200,0.856,11435.369141,75.992004,-0.712794,-1.173221
40.300,0.858,11664.866211,71.980003,-0.952453,-1.063347
40.400,0.860,11496.940430,68.568001,-1.180232,-0.938725
40.500,0.862,11193.797852,66.540001,-1.298455,-0.868148
40.600,0.863,10739.180664,65.127998,-1.371352,-0.823663
40.700,0.865,10277.564453,63.826000,-1.429629,-0.787807
40.800,0.867,10058.481445,62.526001,-1.481380,-0.755240
40.900,0.869,9780.689453,61.029999,-1.528631,-0.716491
41.000,0.870,9876.028320,56.296001,-1.598902,-0.428408
41.100,0.872,10233.093750,54.240002,-1.655904,-0.134615
41.200,0.873,10100.451172,54.102001,-1.675776,0.009917
41.300,0.875,10351.834961,54.394001,-1.661793,0.125795
41.400,0.876,10957.566406,54.792000,-1.609660,0.218041
41.500,0.878,10845.944336,55.192001,-1.564882,0.278587
41.600,0.879,11485.852539,55.787998,-1.525890,0.322881
41.700,0.881,11502.303711,56.388000,-1.488888,0.359361
41.800,0.883,11966.132813,57.086002,-1.455670,0.383821
41.900,0.884,12317.545898,57.884003,-1.435021,0.380558
42.000,0.886,12615.299805,61.820000,-1.432739,0.487909
42.100,0.888,12341.476563,65.232002,-1.452063,0.532572
42.200,0.890,13133.075195,67.162003,-1.444339,0.539685
42.300,0.891,12666.649414,69.160004,-1.392958,0.558550
42.400,0.893,13374.838867,71.061996,-1.294479,0.569550
42.500,0.895,13177.377930,72.961998,-1.216916,0.569767
42.600,0.898,13584.831055,75.057999,-1.176650,0.549156
42.700,0.900,13921.379883,77.158005,-1.153375,0.501892
42.800,0.902,14182.889648,78.571999,-1.117316,0.454093
42.900,0.904,14322.315430,80.070000,-1.044763,0.445017
43.000,0.906,13521.744141,81.766006,-0.925877,0.466712
43.100,0.909,12004.084961,83.466003,-0.771084,0.495264
43.200,0.911,12085.354492,85.264000,-0.622447,0.510827
43.300,0.914,12557.529297,86.966003,-0.510177,0.516754
43.400,0.916,12567.822266,88.862000,-0.443615,0.520616
43.500,0.919,12975.923828,90.664001,-0.392960,0.521317
43.600,0.921,13095.435547,92.561996,-0.345735,0.514460
43.700,0.924,13512.412109,94.266006,-0.293576,0.493708
43.800,0.926,13607.847656,96.063995,-0.238193,0.458312
43.900,0.929,13901.224609,97.570000,-0.183995,0.414502
44.000,0.932,13975.327148,98.972000,-0.139191,0.384892
44.100,0.935,12383.301758,100.274002,-0.107070,0.378684
44.200,0.937,12418.680664,101.573997,-0.067084,0.394184
44.300,0.940,12409.083984,103.070000,-0.000076,0.420735
44.400,0.943,12583.503906,104.570000,0.099333,0.438134
44.500,0.946,12744.959961,105.972000,0.198768,0.389761
44.600,0.949,12961.109375,107.274002,0.257593,0.185780
